id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32468419,Alfama Studio - São Pedro Collection.,243911450,São Pedro,Lisboa,Santa Maria Maior,38.70992,-9.12992,Entire home/apt,50,2,0,,,3,88
32468641,Lapa Cozy Flat With Mezzanine,76223539,BnBird Homes,Lisboa,Estrela,38.70879,-9.16264,Entire home/apt,80,3,4,2019-05-27,1.06,68,265
32468830,Alfama 3rd Floor Studio  - São Pedro Collection.,243911450,São Pedro,Lisboa,Santa Maria Maior,38.71139,-9.12936,Entire home/apt,50,2,0,,,3,90
32468853,Ocean room for 2 w/ beautiful natural light,16277747,Hugo,Odivelas,Odivelas,38.79403,-9.17178,Private room,60,3,1,2019-05-18,0.73,5,305
32468863,Rainbow suite - Private Bathroom/Shower - Parking,16277747,Hugo,Odivelas,Odivelas,38.7955,-9.17227,Private room,60,3,0,,,5,305
32468877,Sky double room w/ beautiful natural light-Parking,16277747,Hugo,Odivelas,Odivelas,38.79392,-9.17206,Private room,60,3,1,2019-05-31,1,5,305
32470753,Casa de verão/ alojamiento de verano / Home summer,243946492,Jancleson,Cascais,Carcavelos e Parede,38.68567,-9.35001,Entire home/apt,125,1,0,,,1,90
32471868,Three Bedroom Apartment near the Beach,193075516,Miguel,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.69798,-9.30526,Entire home/apt,95,7,0,,,1,91
32473094,Beautiful apartment in the heart of Lisbon Graca,239850027,Luis,Lisboa,So Vicente,38.71893,-9.12839,Entire home/apt,75,3,2,2019-06-02,1.50,1,72
32481625,OUTPOST - East Duplex,203035108,OUTPOST - Casa,Sintra,Colares,38.84495,-9.45787,Entire home/apt,175,1,3,2019-05-16,0.95,5,254
32482349,OUTPOST - North Casita,203035108,OUTPOST - Casa,Sintra,Colares,38.84427,-9.4568,Entire home/apt,175,1,2,2019-06-05,0.76,5,136
32482371,Lemon Tree Villa,57690111,Lucy,Cascais,Cascais e Estoril,38.6986,-9.42566,Entire home/apt,300,3,3,2019-06-02,1.32,9,320
32484472,"´Mouraria 3´; French Balcony, Duplex,Smart Access!",2229758,Ulrik,Lisboa,Santa Maria Maior,38.71624,-9.13487,Entire home/apt,55,2,14,2019-06-04,3.62,12,310
32486429,Room in apartment - Carcavelos center,37052432,Bruna,Cascais,Carcavelos e Parede,38.68991,-9.33264,Private room,30,1,1,2019-04-12,0.39,1,108
32488376,Warm and bright studio,219599133,David E Yasmin,Lisboa,Avenidas Novas,38.74693,-9.15223,Entire home/apt,60,2,1,2019-05-14,0.68,9,343
32488437,A Quintinha near Ericeira,3953109,Feels Like Home,Torres Vedras,So Pedro da Cadeira,39.06774,-9.39498,Entire home/apt,83,2,3,2019-06-09,1.32,301,326
32489055,City Center cosy Room- Lisbon Downtown,45788899,Pamela,Lisboa,Areeiro,38.7443,-9.14267,Private room,19,2,6,2019-06-11,1.64,3,80
32489236,LX apartment 1,229968555,Sara E Rebecca,Lisboa,Arroios,38.71583,-9.13909,Entire home/apt,60,2,9,2019-06-21,2.41,18,58
32489247,LX apartment 2,229968555,Sara E Rebecca,Lisboa,Arroios,38.71611,-9.13877,Entire home/apt,58,2,2,2019-06-12,1.58,18,57
32489332,LX apartment 3,229968555,Sara E Rebecca,Lisboa,Arroios,38.71642,-9.13753,Entire home/apt,55,1,0,,,18,56
32489333,Correeiros Downtown V Apartment IRentExperience,1756107,Rent Experience,Lisboa,Santa Maria Maior,38.7117,-9.13747,Entire home/apt,78,2,5,2019-05-21,1.47,177,319
32490017,Lisbon Downtown Lovers: Madalena 287 Studio 3,158831093,Sonel,Lisboa,Santa Maria Maior,38.7126,-9.13768,Entire home/apt,70,1,6,2019-06-11,1.54,7,162
32491403,Beato Premium River | View | Location | Wi-Fi,244119178,Paulo,Lisboa,Beato,38.73117,-9.11018,Entire home/apt,70,2,11,2019-06-14,2.84,1,332
32494286,Super central double room with river views,1968460,Virginia,Lisboa,Misericrdia,38.7057,-9.14155,Private room,35,4,11,2019-05-26,2.75,1,2
32495055,Ericeira Pool & Charming Flat,244152035,Ericeira Pool,Mafra,Ericeira,38.98351,-9.4149,Entire home/apt,99,2,0,,,1,178
32497975,Casa do Largo,114233852,Casas De Fado,Lisboa,Arroios,38.73407,-9.13127,Entire home/apt,60,1,20,2019-06-20,4.84,11,94
32498543,Charming Downtown Apartment,8528306,Paulo,Lisboa,Arroios,38.72172,-9.1336,Entire home/apt,50,3,6,2019-06-04,2.07,5,311
32501546,Central Apartment in Alameda/ Airport line,244211621,Clara,Lisboa,Areeiro,38.73874,-9.13313,Entire home/apt,55,2,6,2019-06-22,1.82,1,223
32508273,"LV Premier Bica BI1- terrace, garden, AC, views",181902,Jose Luz,Lisboa,Misericrdia,38.70965,-9.14758,Entire home/apt,129,1,1,2019-05-26,0.91,24,307
32509579,room  in  Principe Real,123846909,Ludovica,Lisboa,Santo Antnio,38.71816,-9.14845,Private room,30,1,0,,,1,0
32509610,Lisbon Holidays Apartment,244275900,Paulo,Lisboa,Penha de Frana,38.73064,-9.12943,Entire home/apt,65,2,0,,,1,55
32511210,Amazing location. Modern. AC. Lift. Parking.,244287155,Carminda E Carla,Lisboa,Arroios,38.72021,-9.13404,Entire home/apt,140,3,4,2019-05-11,1.69,1,354
32512506,Alma Lusa Flat,244295923,Hung-Yung,Lisboa,Santa Maria Maior,38.71092,-9.12674,Entire home/apt,100,2,16,2019-06-10,4.17,1,58
32513040,Apartamento Bisengototo,159099559,Ana,Loures,"Camarate, Unhos e Apelao",38.80644,-9.13754,Entire home/apt,99,4,1,2019-04-24,0.46,1,326
32513339,Something Nice (Pool & Sea View) Family & Couples,170772126,Holidays In Ericeira,Mafra,Ericeira,38.97797,-9.41271,Entire home/apt,44,1,1,2019-04-19,0.43,31,146
32513342,White House (Ideal for Families) - NEW,170772126,Holidays In Ericeira,Mafra,Mafra,38.96705,-9.37191,Entire home/apt,75,1,1,2019-04-07,0.37,31,163
32513345,Aqua Villa (Private Pool & BBQ) Ideal For Families,170772126,Holidays In Ericeira,Mafra,Ericeira,38.95962,-9.40401,Entire home/apt,197,1,0,,,31,124
32514538,Quiet and cosy apartment near the sea in Cascais,242805480,Alexander,Cascais,Cascais e Estoril,38.69918,-9.44357,Entire home/apt,80,4,1,2019-03-25,0.32,1,210
32514784,Madragoa studio,45239398,Henrique,Lisboa,Estrela,38.70952,-9.15436,Entire home/apt,46,1,13,2019-06-09,3.90,3,290
32516909,"NLC Rooms & Suites, Made by travelers to travelers",244329134,Ramos,Lisboa,Avenidas Novas,38.74084,-9.14669,Private room,70,2,0,,,7,245
32519154,Luxury bedroom with view over Tagus river,112393831,Ana,Lisboa,Alvalade,38.74774,-9.13255,Private room,25,3,18,2019-06-15,5.24,10,293
32519313,Flat w/ terrace nearby LX Factory,219802498,Catarina E Tiago,Lisboa,Alcntara,38.7036,-9.17865,Entire home/apt,60,2,4,2019-06-24,1.50,19,347
32524893,Anjos 10 View | New | AC | Elevator | Parking,244401191,Marta,Lisboa,Penha de Frana,38.73056,-9.13198,Entire home/apt,70,2,15,2019-06-10,4.64,1,326
32534718,World Travels 2,78574742,Telmo,Lisboa,Misericrdia,38.7106,-9.14995,Private room,110,2,0,,,11,365
32535016,Lovely Tagus - Janelas Verdes Gem2,7393275,Ana,Lisboa,Estrela,38.70397,-9.16359,Entire home/apt,38,2,12,2019-06-12,3.21,3,0
32535091,DormeAqui Sossegado (4),244479157,Maria,Lisboa,Arroios,38.72981,-9.13819,Private room,30,2,1,2019-06-01,1,4,57
32535537,Best Location | Air Conditioner | near Liberdade,110649746,Vivi,Lisboa,Santo Antnio,38.72056,-9.14387,Entire home/apt,100,2,9,2019-06-06,2.55,8,319
32536335,Mouros - Three Bedroom Apartment,244493377,Tomás,Lisboa,Misericrdia,38.71528,-9.14431,Entire home/apt,70,2,12,2019-06-14,4.44,1,96
32536688,DormeAqui Acompanhado (3),244479157,Maria,Lisboa,Arroios,38.73092,-9.13758,Private room,30,2,2,2019-04-16,0.73,4,62
32536874,NEW! MY LX FLAT Bairro Alto Design Apartment 1,17125483,Patrícia,Lisboa,Misericrdia,38.7152,-9.14678,Entire home/apt,120,3,13,2019-06-16,4.38,25,326
32537204,DormeAqui A Dois (2),244479157,Maria,Lisboa,Arroios,38.73078,-9.1377,Private room,30,2,6,2019-06-14,1.76,4,59
32537497,DormeAqui Sozinho (1),244479157,Maria,Lisboa,Arroios,38.7309,-9.13749,Private room,25,2,10,2019-06-11,2.61,4,56
32538884,NEW! MY LX FLAT Bairro Alto Design Apartment 2,17125483,Patrícia,Lisboa,Misericrdia,38.7132,-9.14654,Entire home/apt,120,3,12,2019-06-18,3.79,25,335
32539605,NEW! MY LX FLAT Bairro Alto Design Panoramic View,17125483,Patrícia,Lisboa,Misericrdia,38.71525,-9.14726,Entire home/apt,150,3,11,2019-06-05,3.47,25,319
32539994,PORTAS DO ROSSIO,8199985,Portas Do Sol,Lisboa,Santa Maria Maior,38.71323,-9.13813,Entire home/apt,60,3,6,2019-05-19,1.76,14,317
32540528,Lovely Seaside Retreat in Cascais,236970059,Sofia E João,Cascais,Cascais e Estoril,38.70076,-9.41912,Entire home/apt,58,2,3,2019-05-23,1.13,12,262
32541843,Lisbon Downtown Lovers : Madalena 133 C,244535010,Erina,Lisboa,Santa Maria Maior,38.71054,-9.13631,Entire home/apt,100,1,8,2019-05-25,2.11,1,340
32542257,Roads of Fado,27998030,Kleber & Glaucia Vieira,Lisboa,Santa Maria Maior,38.71257,-9.12941,Entire home/apt,35,1,8,2019-06-08,2.33,22,337
32543808,Beach House_ 15 min walk to the beach São Pedro,12413014,Yassin&,Cascais,Carcavelos e Parede,38.70175,-9.36667,Entire home/apt,95,2,0,,,1,348
32544508,Safestay Lisbon-Bed in a 4-Bed Dorm-Shared Bath,83912266,Safestay,Lisboa,Santo Antnio,38.71661,-9.14325,Shared room,16,1,6,2019-06-09,1.78,3,297
32545155,Graça Seven Hills,76223539,BnBird Homes,Lisboa,So Vicente,38.71987,-9.12689,Entire home/apt,80,3,14,2019-06-11,3.62,68,217
32546109,Alfama Downtown Apartments - Studio Premium,176727104,Janete & Luis,Lisboa,Santa Maria Maior,38.71116,-9.12926,Entire home/apt,40,2,12,2019-05-26,3.56,11,309
32550895,Pepe's Sunny Studio,29487394,Carla,Sintra,Casal de Cambra,38.7973,-9.22392,Entire home/apt,45,3,3,2019-06-26,1.32,7,166
32558334,Promenade pour le château St Jorge et tram 28,244586451,Nadia,Lisboa,Arroios,38.72277,-9.13447,Entire home/apt,70,3,10,2019-06-23,3.37,1,219
32559645,Chiado Bright & Modern Apt – with A/C & Elevator,239760371,"Lays, João E Andreia",Lisboa,Misericrdia,38.70791,-9.1423,Entire home/apt,70,2,20,2019-06-23,5.26,2,38
32559796,Apartment 92 · Your home in Lisbon,71506208,Carolina,Lisboa,So Vicente,38.71712,-9.12729,Entire home/apt,100,1,7,2019-05-26,2.59,2,141
32560551,NEW! MY LX FLAT Bairro Alto Design Studio 1,17125483,Patrícia,Lisboa,Misericrdia,38.71329,-9.14652,Entire home/apt,50,2,17,2019-06-11,5.26,25,290
32560915,"Villaggio Apartment: pool, tenis, gardens Cascais",20225082,Vanessa Fernandes,Cascais,Alcabideche,38.73099,-9.36741,Entire home/apt,150,3,0,,,1,21
32561342,NEW! MY LX FLAT Bairro Alto Design Studio 2,17125483,Patrícia,Lisboa,Misericrdia,38.71359,-9.14709,Entire home/apt,50,2,16,2019-06-10,5.11,25,268
32562410,TWIN BEDROOM CASCAIS,167703754,Nuno,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.76517,-9.35121,Private room,40,1,1,2019-03-27,0.33,9,330
32562481,Family Summertime Belem Apartment!,16055350,Margarida & Tomás,Lisboa,Belm,38.69646,-9.193,Entire home/apt,160,3,0,,,4,11
32562857,"Free Sprit House Baixa-Chiado, Flat 1B",18205144,Rita,Lisboa,Santa Maria Maior,38.71123,-9.13812,Entire home/apt,119,1,19,2019-06-14,4.87,8,330
32563111,Chiado Fado Superior 1 BR Apartment,1526948,Tote Ser,Lisboa,Santa Maria Maior,38.71081,-9.14023,Entire home/apt,90,3,0,,,21,307
32565079,Easy Lisbon house,17976313,Isidora,Lisboa,Estrela,38.71128,-9.15846,Private room,40,1,0,,,1,12
32565533,Alvalade Guest House -10m do aeroporto e do centro,244725126,Inês,Lisboa,Alvalade,38.75503,-9.1459,Entire home/apt,99,2,10,2019-06-10,3.16,1,123
32566884,Safestay Lisbon-Bed in a 6 Female Dorm-Shared Bath,83912266,Safestay,Lisboa,Santo Antnio,38.71652,-9.14434,Shared room,17,1,0,,,3,262
32567201,Safestay Lisbon-Bed in a 6 Bed MixDorm-Shared Bath,83912266,Safestay,Lisboa,Santo Antnio,38.7167,-9.14282,Shared room,16,1,1,2019-03-17,0.29,3,274
32567495,Lovely apartment in Graça with free parking,163699322,Paulo And Catarina,Lisboa,So Vicente,38.72003,-9.12727,Entire home/apt,70,1,39,2019-06-21,10.17,3,183
32568458,Chiado 2 Bedroom Elegant Apartment,53320828,Catherine,Lisboa,Misericrdia,38.71236,-9.1443,Entire home/apt,125,2,1,2019-04-22,0.45,2,277
32569315,Small and Central Cozy Studio,188363666,Gabriela,Lisboa,Arroios,38.72571,-9.13414,Entire home/apt,45,2,15,2019-06-18,5.23,6,184
32569416,4 bedrooms apartment with pool and city view,241223747,Carina,Mafra,Ericeira,38.97165,-9.41446,Entire home/apt,200,2,0,,,6,269
32569778,"2 Rooms w/terrace, pool and an amazing city view",241223747,Carina,Mafra,Ericeira,38.97152,-9.41439,Private room,134,2,0,,,6,180
32570790,Lisboa Manaia Home,79854934,Teresa,Odivelas,Pontinha e Fames,38.76632,-9.20095,Entire home/apt,80,1,4,2019-05-28,2.55,3,325
32581032,Cozy and perfect location Bairro Alto Chiado,62988799,Lauren & Edouard,Lisboa,Misericrdia,38.71329,-9.1463,Entire home/apt,65,3,6,2019-06-16,3.46,10,289
32581143,Quarto Limpo e Funcional em uma casa espetacular!,124978,José,Cascais,Cascais e Estoril,38.69801,-9.4458,Private room,50,1,2,2019-05-14,0.87,7,342
32582175,Welcome to our beach house,1146277,Cristina,Lisboa,Marvila,38.75475,-9.12904,Entire home/apt,60,6,0,,,7,220
32582356,By LX Factory - Lisbon Heart Apartment,4141894,Maria E João,Lisboa,Alcntara,38.70141,-9.17978,Entire home/apt,68,2,10,2019-06-11,2.94,10,339
32582563,Apartamento para Férias,122789796,Maria,Sintra,Queluz e Belas,38.76936,-9.27688,Entire home/apt,50,5,1,2019-03-27,0.33,1,279
32589326,PRAIA DAS CONCHAS BEACH HOUSE,244927871,Rafaela,Torres Vedras,A dos Cunhados e Maceira,39.19082,-9.33728,Entire home/apt,115,4,0,,,1,339
32589483,"Casa dos Pintos- Nature Tourism, Sintra and Lisboa",57421638,Nuno,Sintra,Queluz e Belas,38.80068,-9.27447,Entire home/apt,70,1,2,2019-04-19,0.61,12,327
32589692,Marquês de Pombal Residence,183009070,Cristina,Lisboa,Santo Antnio,38.725,-9.144,Entire home/apt,80,2,6,2019-06-12,2.22,3,102
32593242,1 bedroom balcony apartment A1,80267432,Albertino,Lisboa,Santo Antnio,38.72239,-9.14359,Entire home/apt,160,3,0,,,5,343
32600795,"Small cool studio, central and cosy (new4)",188363666,Gabriela,Lisboa,Arroios,38.72475,-9.13421,Entire home/apt,55,2,8,2019-06-21,4.71,6,68
32601995,Casa,75414871,Sofia,Lisboa,Avenidas Novas,38.73577,-9.14531,Entire home/apt,250,3,0,,,3,30
32602692,My Place in Lisboa with Private Parking,245070309,Ines,Lisboa,So Vicente,38.72044,-9.13027,Entire home/apt,58,2,15,2019-06-19,4.46,1,289
32602709,SweetHome at Alfama,245064156,Maria,Lisboa,Santa Maria Maior,38.71286,-9.12493,Entire home/apt,80,2,14,2019-06-23,4.62,2,320
32605553,Duplex de charme au coeur de l'Alfama,6086593,Odon,Lisboa,Santa Maria Maior,38.71329,-9.12773,Entire home/apt,90,4,3,2019-06-04,1.55,3,160
32605629,.,19533552,Tânia,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.69503,-9.29335,Entire home/apt,70,2,0,,,1,329
32607093,Madalena - Charm and Poetry,245114593,Francisco,Lisboa,Santa Maria Maior,38.70973,-9.13509,Entire home/apt,110,2,3,2019-06-10,2.81,1,153
32607223,O Cantinho da Maria,245114205,Maria João,Oeiras,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.70082,-9.25235,Entire home/apt,50,1,0,,,1,301
32611022,Portugal de Lés a Lés,110188338,Luis,Lisboa,Belm,38.69394,-9.21344,Entire home/apt,80,3,0,,,1,336
32611774,Quarto(Room)  Privado em Alcântara,245158315,Alex,Lisboa,Alcntara,38.70347,-9.18521,Private room,25,1,13,2019-06-22,5.42,1,15
32611996,Modern Luxury Villa in Cascais  |  3 Bedrooms,113233778,Diogo,Cascais,Cascais e Estoril,38.71383,-9.45342,Entire home/apt,500,4,0,,,8,30
32612083,GoodTime Marquês Suites - Suite 04,51832713,Sofia,Lisboa,Santo Antnio,38.72447,-9.15463,Private room,60,1,3,2019-05-08,0.92,27,327
32613047,Alcântara Terra (backyard and bridge view),4344063,Luis,Lisboa,Estrela,38.71194,-9.17244,Entire home/apt,39,1,6,2019-05-30,1.89,4,298
32613319,Chalet entre mer et campagne,46683901,Daniel,Lourinh,Reguengo Grande,39.28677,-9.2385,Entire home/apt,50,5,0,,,2,323
32613463,"Quarto em Tercena, Oeiras frente a estação comboio",1115342,Lucas,Oeiras,Barcarena,38.75058,-9.28422,Private room,25,2,0,,,1,127
32613550,GoodTime Marquês Suites - Suite Tripla 05,51832713,Sofia,Lisboa,Santo Antnio,38.7244,-9.15462,Private room,65,1,5,2019-05-29,1.79,27,332
32613919,GoodTime Marquês Suites - Suite Twin 06,51832713,Sofia,Lisboa,Santo Antnio,38.72382,-9.15458,Private room,60,1,4,2019-04-21,1.28,27,364
32613927,Typical and Spacious Apartment in Graça,227836548,GuestReady,Lisboa,Santa Maria Maior,38.71896,-9.13431,Entire home/apt,71,2,5,2019-06-02,2.03,17,150
32614529,Morden and Cozy Apartment with garage and lifts,14402857,Rex,Lisboa,So Domingos de Benfica,38.75318,-9.18083,Entire home/apt,60,2,8,2019-06-24,2.18,5,4
32615184,Lotus apartment - Special place in Lisbon,42865005,Patrícia,Lisboa,Penha de Frana,38.72463,-9.13008,Entire home/apt,40,2,17,2019-06-11,5.20,2,294
32622281,"Alfamarvelous II, Lisbon",54559010,Carla,Lisboa,Santa Maria Maior,38.71204,-9.13018,Entire home/apt,70,2,2,2019-05-17,1.03,8,309
32624066,Mouraria Red Door,245277473,Clara&Pedro&Ricardo,Lisboa,So Vicente,38.71813,-9.13339,Entire home/apt,70,4,0,,,1,221
32624999,Tagus Sunrise in Estrela,245284841,Xavier,Lisboa,Estrela,38.70577,-9.16627,Entire home/apt,120,2,10,2019-06-04,2.70,1,172
32625183,Lisbon Downtown Lovers: São Julião 72 Duplex,244904256,Lisbon Downtown,Lisboa,Santa Maria Maior,38.70883,-9.13711,Entire home/apt,200,1,7,2019-06-12,2.69,3,332
32626870,Barroca Charming 2 bedrooms apartment,245295500,Ana,Lisboa,Misericrdia,38.71246,-9.14382,Entire home/apt,140,3,2,2019-06-05,0.90,1,352
32627050,Lisbon Downtown Lovers Apartments : Madalena 75,244904256,Lisbon Downtown,Lisboa,Santa Maria Maior,38.71081,-9.13551,Entire home/apt,200,2,5,2019-06-11,1.83,3,326
32627240,Casas de campo,3675919,Antonio,Lourinh,Vimeiro,39.192,-9.28446,Entire home/apt,60,2,0,,,2,165
32628568,Lisbon Downtown Lovers Apartments: Madalena 133A,244904256,Lisbon Downtown,Lisboa,Santa Maria Maior,38.71035,-9.13549,Entire home/apt,200,1,4,2019-05-29,2.11,3,337
32629306,Casas da Villa - Casa do Páteo,23528793,Rui,Mafra,Encarnao,39.03219,-9.36891,Entire home/apt,300,2,0,,,23,363
32629583,LOVELY CLEAN,136101424,Julia,Lisboa,Arroios,38.73359,-9.14142,Private room,59,1,0,,,3,365
32630019,Nice duplex apartment with free pool and garage,189739239,Luping,Lisboa,Avenidas Novas,38.72499,-9.15599,Entire home/apt,80,1,6,2019-06-22,3.60,1,124
32630041,Female dorm - Costeira Hostel,243324696,Mariana,Cascais,Cascais e Estoril,38.70937,-9.39794,Shared room,24,2,1,2019-06-14,1,7,365
32631022,Double or twin room with balcony - Costeira Hostel,243324696,Mariana,Cascais,Cascais e Estoril,38.70997,-9.3991,Private room,50,1,1,2019-05-12,0.64,7,319
32631196,Casas da Villa - Casa Amarela,23528793,Rui,Mafra,Encarnao,39.03767,-9.36893,Entire home/apt,150,2,0,,,23,365
32632651,Villa absorbed by the sea with pool and garden,14317794,Bernardo E Ana Rita,Cascais,Cascais e Estoril,38.69882,-9.38635,Entire home/apt,550,3,2,2019-06-14,2,18,62
32632672,Terraço do Sol / Sun Terrace / Terrasse Ensoleillé,42681311,Marco,Vila Franca De Xira,Pvoa de Santa Iria e Forte da Casa,38.8585,-9.07362,Entire home/apt,57,1,1,2019-06-18,1,1,332
32633695,City Deluxe III Apartment |RentExperience,1756107,Rent Experience,Lisboa,Arroios,38.72265,-9.13512,Entire home/apt,103,2,2,2019-06-09,0.59,177,57
32634678,Apartment with amazing view in the heart of Lisbon,22276097,Miguel,Lisboa,Arroios,38.71643,-9.13841,Entire home/apt,50,5,0,,,1,6
32635422,STUNNING VIEW IN GRAÇA - NEW,13729257,Filipa,Lisboa,Arroios,38.7198,-9.13325,Entire home/apt,120,3,0,,,1,254
32635466,Allfado #2 - Charming Apartment in Alfama,216202127,Maria Do Céu,Lisboa,Santa Maria Maior,38.71262,-9.12639,Entire home/apt,60,2,22,2019-06-26,6.80,2,279
32636229,Casa Santa Clara,190843991,Hadaf&Pedro&Ricardo,Lisboa,So Vicente,38.71716,-9.1247,Entire home/apt,70,4,0,,,1,237
32639414,Single room Vilamoura,167703754,Nuno,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.76567,-9.35109,Private room,15,1,1,2019-05-08,0.60,9,327
32647790,"Free Sprit House Baixa-Chiado,  Flat 1C",18205144,Rita,Lisboa,Santa Maria Maior,38.71016,-9.13977,Entire home/apt,119,1,12,2019-06-13,3.08,8,337
32652246,Campo Ourique Style Lisbon Apartment with terrace,52947205,Butler,Lisboa,Campo de Ourique,38.71535,-9.16965,Entire home/apt,85,2,1,2019-06-16,1,19,296
32653596,6. Padrão dos Descobrimentos - Double Room,17733765,Maria,Lisboa,Alvalade,38.7475,-9.14686,Private room,60,2,0,,,42,357
32653729,Classic República Apartment,242432247,Daniela,Lisboa,Avenidas Novas,38.73672,-9.14468,Entire home/apt,60,3,7,2019-06-12,2.39,1,286
32655080,Spacious apartment next to beach and train station,93293044,Stephan,Cascais,Carcavelos e Parede,38.68283,-9.32864,Entire home/apt,99,1,2,2019-06-22,2,1,27
32655394,sweetdreams.,245515605,Saby E Nilma,Lisboa,Misericrdia,38.7091,-9.14673,Entire home/apt,150,2,7,2019-06-24,2.41,1,340
32655890,COSY PRINCIPE REAL by HOMING,104083974,Homing,Lisboa,Santo Antnio,38.71666,-9.14689,Entire home/apt,50,1,6,2019-06-02,2.90,164,324
32656323,4 LISBON DOWNTOWN BALCONY (BAIRRO ALTO CAMÕES),245512431,Regis,Lisboa,Misericrdia,38.71386,-9.14405,Private room,35,1,1,2019-05-10,0.61,1,331
32656420,"Single room in Lisbon, near metro",171125263,Peter,Lisboa,Alvalade,38.75017,-9.14279,Private room,23,1,6,2019-06-17,2.90,3,345
32657236,The Spot in Marques Pombal & Picoas,245545449,The Spot,Lisboa,Arroios,38.72884,-9.14454,Entire home/apt,50,2,3,2019-06-09,1.61,1,343
32657265,Great location in centre of Lisbon-AC-Lift-Garage,7610653,Fabíola And António,Lisboa,Santa Maria Maior,38.71626,-9.13672,Entire home/apt,85,3,12,2019-06-15,4.44,11,263
